id,description,parent
P . (Micranthidium),P . (Micranthidium),sec82-19-2
P . (Semicarinella),P . (Semicarinella),sec82-19-2
P . (Tuberanthidium),P . (Tuberanthidium),sec82-19-3
P . (Exanthidium),P . (Exanthidium),sec82-19-4
P . (Royanthidium),P . (Royanthidium),sec82-19-5
P . (Pseudoanthidium s. str.),P . (Pseudoanthidium s. str.),sec82-19-5
