id,description,parent
T eratognatha,T eratognatha,sec106-2-2
Eremapis,Eremapis,sec106-2-2
Anthophorula,Anthophorula,sec106-2-4
A. (Isomalopsis),A. (Isomalopsis),sec106-2-2
A. (Anthophorula s. str.),A. (Anthophorula s. str.),sec106-2-2
