id,description,parent
Eulonchopria,Eulonchopria,sec39-1-1
Lonchorhyncha,Lonchorhyncha,sec39-1-2
Niltonia,Niltonia,sec39-1-3
Lonchopria,Lonchopria,sec39-1-4
Brachyglossula,Brachyglossula,sec39-1-5
Leioproctus (in part),Leioproctus (in part),sec39-1-5
