id,description,parent
A. (Dalloapula),A. (Dalloapula),sec90-4-1
A. (Allodapula s. str.),A. (Allodapula s. str.),sec90-4-2
A. (Dalloapula),A. (Dalloapula),sec90-4-2
A. (Allodapula s. str.)and genus Eucondylops,A. (Allodapula s. str.)and genus Eucondylops,sec90-4-2
