id,description,parent
T . (Trachusa s. str.),T . (Trachusa s. str.),sec82-23-1
T . (Archianthidium),T . (Archianthidium),sec82-23-2
,,sec82-23-3
T . (Orthanthidium),T . (Orthanthidium),sec82-23-4
T . (Paraanthidium),T . (Paraanthidium),sec82-23-4
T . (Massanthidium),T . (Massanthidium),sec82-23-5
T . (Metatrachusa),T . (Metatrachusa),sec82-23-6
T . (Congotrachusa),T . (Congotrachusa),sec82-23-6
