id,description,parent
M. (Creightonella),M. (Creightonella),sec84-9-1
M. (Gronoceras),M. (Gronoceras),sec84-9-3
M. (Cuspidella),M. (Cuspidella),sec84-9-4
M. (Pseudomegachile) (in part),M. (Pseudomegachile) (in part),sec84-9-6
M. (Chalicodoma),M. (Chalicodoma),sec84-9-7
M. (Cestella),M. (Cestella),sec84-9-8
M. (Pseudomegachile) (in part),M. (Pseudomegachile) (in part),sec84-9-8
M. (Heriadopsis),M. (Heriadopsis),sec84-9-9
M. (Platysta),M. (Platysta),sec84-9-1
