id,description,parent
Cleptotrigona,Cleptotrigona,sec120-2-2
Liotrigona,Liotrigona,sec120-2-3
Hypotrigona,Hypotrigona,sec120-2-3
Dactylurina,Dactylurina,sec120-2-4
Meliponula,Meliponula,sec120-2-5
Plebeina,Plebeina,sec120-2-5
