id,description,parent
Noteriades,Noteriades,sec81-1-2
Wainia,Wainia,sec81-1-3
Heriades,Heriades,sec81-1-4
Protosmia,Protosmia,sec81-1-4
Osmia (in part),Osmia (in part),sec81-1-5
,,sec81-1-5
