id,description,parent
Megachile,Megachile,sec84-1-1
Coelioxys (in part),Coelioxys (in part),sec84-1-2
Coelioxys: C. gracillima Pasteels,Coelioxys: C. gracillima Pasteels,sec84-1-3
Radoszkowskiana,Radoszkowskiana,sec84-1-3
