id,description,parent
Heriades,Heriades,sec81-3-1
Osmia,Osmia,sec81-3-2
Chelostoma,Chelostoma,sec81-3-3
Protosmia,Protosmia,sec81-3-4
Xeroheriades,Xeroheriades,sec81-3-5
Ashmeadiella,Ashmeadiella,sec81-3-6
