id,description,parent
R. (Rhodanthidium s. str.),R. (Rhodanthidium s. str.),sec82-20-1
R. (Asianthidium),R. (Asianthidium),sec82-20-2
R. (Meganthidium),R. (Meganthidium),sec82-20-2
