id,description,parent
T . (Trigona s. str.),T . (Trigona s. str.),sec120-8-1
T . (Geotrigona),T . (Geotrigona),sec120-8-2
T . (T etragonisca),T . (T etragonisca),sec120-8-3
T . (Duckeola),T . (Duckeola),sec120-8-4
T . (Frieseomelitta),T . (Frieseomelitta),sec120-8-5
T . (T etragona),T . (T etragona),sec120-8-5
