id,description,parent
H. (Hesperapis s. str.),H. (Hesperapis s. str.),sec70-4-1
H. (Carinapis) (in part),H. (Carinapis) (in part),sec70-4-2
H. (Carinapis) (in part),H. (Carinapis) (in part),sec70-4-2
H. (Disparapis),H. (Disparapis),sec70-4-4
H. (Amblyapis) (in part),H. (Amblyapis) (in part),sec70-4-5
,,sec70-4-5
