id,description,parent
G. (Gaesischiopsis),G. (Gaesischiopsis),sec112-11-2
G. (Gaesischiana),G. (Gaesischiana),sec112-11-3
G. (Gaesischia s. str.),G. (Gaesischia s. str.),sec112-11-3
G. (Prodasyhalonia),G. (Prodasyhalonia),sec112-11-4
G. (Dasyhalonia),G. (Dasyhalonia),sec112-11-5
,,sec112-11-5
