id,description,parent
C. (Gyrodromella),C. (Gyrodromella),sec81-6-2
C. (Foveosmia),C. (Foveosmia),sec81-6-3
C. (Chelostoma s. str.),C. (Chelostoma s. str.),sec81-6-3
C. (Prochelostoma),C. (Prochelostoma),sec81-6-4
C. (Ceraheriades),C. (Ceraheriades),sec81-6-5
C. (Eochelostoma),C. (Eochelostoma),sec81-6-5
