id,description,parent
Monoeca,Monoeca,sec108-1-1
T apinotaspis,T apinotaspis,sec108-1-2
,,sec108-1-4
Trigonopedia,Trigonopedia,sec108-1-6
Paratetrapedia,Paratetrapedia,sec108-1-6
Chalepogenus (Lanthanomelissa),Chalepogenus (Lanthanomelissa),sec108-1-7
Arhysoceble,Arhysoceble,sec108-1-8
Chalepogenus s. str,Chalepogenus s. str,sec108-1-8
