id,description,parent
sec75-1,Megachilidae,sec33-1-2
sec85-1,Apidae,sec33-1-2
sec49-1,Andreninae and Panurginae (Andrenidae),sec33-1-5
sec68-1,Melittidae,sec33-1-5
sec60-1,Oxaeinae (Andrenidae),sec33-1-6
sec61-1,Halictidae,sec33-1-6
sec36-1,Stenotritidae,sec33-1-7
sec37-1,Colletidae,sec33-1-7
