id,description,parent
Samba,Samba,sec72-2-1
H. (Haplosamba),H. (Haplosamba),sec72-2-2
H. (Haplomelitta s. str.),H. (Haplomelitta s. str.),sec72-2-3
H. (Atrosamba),H. (Atrosamba),sec72-2-4
H. (Prosamba),H. (Prosamba),sec72-2-4
