id,description,parent
H. (Hoplosmia s. str.),H. (Hoplosmia s. str.),sec81-12-1
H. (Paranthocopa),H. (Paranthocopa),sec81-12-2
H. (Odontanthocopa),H. (Odontanthocopa),sec81-12-2
