id,description,parent
L. (Nubenomia),L. (Nubenomia),sec63-4-1
L. (Lipotriches s. str.),L. (Lipotriches s. str.),sec63-4-2
L. (Clavinomia),L. (Clavinomia),sec63-4-3
L. (Maynenomia),L. (Maynenomia),sec63-4-4
L. (Melanomia),L. (Melanomia),sec63-4-5
L. (Macronomia),L. (Macronomia),sec63-4-6
L. (Austronomia),L. (Austronomia),sec63-4-7
L. (Trinomia),L. (Trinomia),sec63-4-8
L. (Afronomia),L. (Afronomia),sec63-4-8
