id,description,parent
P . (Ausanthidium),P . (Ausanthidium),sec82-16-2
P . (Pachyanthidium s. str.),P . (Pachyanthidium s. str.),sec82-16-2
P . (Trichanthidium),P . (Trichanthidium),sec82-16-3
P . (Trichanthidioides),P . (Trichanthidioides),sec82-16-3
