id,description,parent
Macrogalea,Macrogalea,sec90-1-1
,,sec90-1-3
Eucondylops,Eucondylops,sec90-1-4
Nasutapis,Nasutapis,sec90-1-4
Exoneuridia,Exoneuridia,sec90-1-6
Compsomelissa (in part),Compsomelissa (in part),sec90-1-7
Exoneurella,Exoneurella,sec90-1-8
Exoneura,Exoneura,sec90-1-8
,,sec90-1-9
