id,description,parent
sec80-1,Lithurgini,sec79-1-1
sec83-1,Dioxyini,sec79-1-2
sec81-1,"Megachilini (Sec. 84) — Arolia present; preaxilla, below posterolateral angle of scutum, vertical, smooth and shining or with some hairs, these much shorter than those of adjacent sclerites; body sometimes metallic green, blue, or brassy ...................... ............................................................ Osmiini",sec79-1-4
