id,description,parent
T . (Heteranthidium),T . (Heteranthidium),sec82-24-1
T . (Ulanthidium),T . (Ulanthidium),sec82-24-2
T . (Legnanthidium),T . (Legnanthidium),sec82-24-3
T . (Trachusomimus),T . (Trachusomimus),sec82-24-3
