id,description,parent
C. (T orridapis),C. (T orridapis),sec84-4-2
C. (Liothyrapis),C. (Liothyrapis),sec84-4-2
C. (Allocoelioxys),C. (Allocoelioxys),sec84-4-3
C. (Mesocoelioxys),C. (Mesocoelioxys),sec84-4-4
C.(Boreocoelioxys),C.(Boreocoelioxys),sec84-4-5
C. (Coelioxys s. str.),C. (Coelioxys s. str.),sec84-4-5
