id,description,parent
L. (Ctenosibyne),L. (Ctenosibyne),sec39-5-2
L. (Lonchopria s. str.),L. (Lonchopria s. str.),sec39-5-2
L. (Porterapis),L. (Porterapis),sec39-5-3
L. (Lonchoprella),L. (Lonchoprella),sec39-5-4
L. (Biglossa),L. (Biglossa),sec39-5-4
