id,description,parent
Perdita,Perdita,sec58-2-1
M. (Macrotera s. str.),M. (Macrotera s. str.),sec58-2-2
M. (Cockerellula),M. (Cockerellula),sec58-2-2
M. (Macroteropsis),M. (Macroteropsis),sec58-2-3
M. (Macroterella),M. (Macroterella),sec58-2-3
