id,description,parent
H. (Rhopaloheriades),H. (Rhopaloheriades),sec81-8-2
H. (Neotrypetes),H. (Neotrypetes),sec81-8-4
H. (Michenerella),H. (Michenerella),sec81-8-4
H. (Pachyheriades),H. (Pachyheriades),sec81-8-5
H. (T oxeriades),H. (T oxeriades),sec81-8-6
H. (Tyttheriades),H. (Tyttheriades),sec81-8-6
