id,description,parent
H. (Rhopaloheriades),H. (Rhopaloheriades),sec81-7-2
H. (Neotrypetes),H. (Neotrypetes),sec81-7-4
H. (Michenerella),H. (Michenerella),sec81-7-4
H. (Pachyheriades),H. (Pachyheriades),sec81-7-5
H. (T oxeriades),H. (T oxeriades),sec81-7-6
H. (Tyttheriades),H. (Tyttheriades),sec81-7-6
H. (Amboheriades),H. (Amboheriades),sec81-7-7
H. (Heriades s. str.),H. (Heriades s. str.),sec81-7-7
