id,description,parent
Mellitidia,Mellitidia,sec63-1-2
Ptilonomia,Ptilonomia,sec63-1-2
Reepenia,Reepenia,sec63-1-3
Nomia (in part),Nomia (in part),sec63-1-4
Pseudapis,Pseudapis,sec63-1-5
Steganomus,Steganomus,sec63-1-6
,,sec63-1-6
