id,description,parent
Ptiloglossa,Ptiloglossa,sec43-2-1
Crawfordapis,Crawfordapis,sec43-2-2
C. (Zikanapis),C. (Zikanapis),sec43-2-2
C. (Alayoapis),C. (Alayoapis),sec43-2-3
C. (Caupolicana s. str.),C. (Caupolicana s. str.),sec43-2-3
