id,description,parent
C. (Chilicola s. str.),C. (Chilicola s. str.),sec46-2-2
C. (Chilioediscelis),C. (Chilioediscelis),sec46-2-2
C. (Hylaeosoma),C. (Hylaeosoma),sec46-2-3
C. (Prosopoides),C. (Prosopoides),sec46-2-5
C. (Pseudiscelis),C. (Pseudiscelis),sec46-2-5
C. (Oroediscelis),C. (Oroediscelis),sec46-2-6
C. (Oediscelis),C. (Oediscelis),sec46-2-7
C. (Anoediscelis),C. (Anoediscelis),sec46-2-7
