id,description,parent
M. (Meliponula s. str.),M. (Meliponula s. str.),sec120-5-1
M. (Axestotrigona),M. (Axestotrigona),sec120-5-2
M. (Meliplebeia),M. (Meliplebeia),sec120-5-2
