id,description,parent
P . (Spinanthidiellum),P . (Spinanthidiellum),sec82-18-1
P . (Carinanthidium),P . (Carinanthidium),sec82-18-2
P . (Spinanthidium),P . (Spinanthidium),sec82-18-3
P . (Plesianthidium s. str.),P . (Plesianthidium s. str.),sec82-18-3
