id,description,parent
P . (Protandrena s. str.),P . (Protandrena s. str.),sec53-5-1
P . (Metapsaenythia),P . (Metapsaenythia),sec53-5-2
P . (Austropanurgus),P . (Austropanurgus),sec53-5-3
P . (Parasarus),P . (Parasarus),sec53-5-4
P . (Pterosarus),P . (Pterosarus),sec53-5-5
P . (Heterosarus),P . (Heterosarus),sec53-5-5
