id,description,parent
M. (Apomelissodes),M. (Apomelissodes),sec112-13-1
M. (Callimelissodes),M. (Callimelissodes),sec112-13-2
,,sec112-13-3
M. (Psilomelissodes),M. (Psilomelissodes),sec112-13-4
M. (T achymelissodes),M. (T achymelissodes),sec112-13-5
M. (Melissodes s. str.),M. (Melissodes s. str.),sec112-13-6
M. (Ecplectica),M. (Ecplectica),sec112-13-7
M. (Eumelissodes),M. (Eumelissodes),sec112-13-7
