id,description,parent
A. (Ceratalictus),A. (Ceratalictus),sec67-5-1
A. (Pereirapis),A. (Pereirapis),sec67-5-2
A. (Augochlorella s. str.),A. (Augochlorella s. str.),sec67-5-2
