id,description,parent
S. (Stelidomorpha),S. (Stelidomorpha),sec82-21-1
,,sec82-21-1
S. (Malanthidium),S. (Malanthidium),sec82-21-2
S. (Stelis s. str.),S. (Stelis s. str.),sec82-21-3
S. (Heterostelis),S. (Heterostelis),sec82-21-4
S. (Protostelis),S. (Protostelis),sec82-21-5
S. (Pseudostelis),S. (Pseudostelis),sec82-21-5
