id,description,parent
N. (Notanthidium s. str.),N. (Notanthidium s. str.),sec82-15-1
N. (Chrisanthidium) —. Omaulus rounded; mandible of female obscurely four- toothed ................................................ N. (Allanthidium),N. (Chrisanthidium) —. Omaulus rounded; mandible of female obscurely four- toothed ................................................ N. (Allanthidium),sec82-15-2
,,sec82-15-2
