id,description,parent
P . (Lomatalictus),P . (Lomatalictus),sec66-12-2
P . (Zonalictus),P . (Zonalictus),sec66-12-3
P . (Archihalictus),P . (Archihalictus),sec66-12-4
P . (Pachyhalictus),P . (Pachyhalictus),sec66-12-5
P . (Dictyohalictus),P . (Dictyohalictus),sec66-12-5
P . (Patellapis s. str.),P . (Patellapis s. str.),sec66-12-6
P . (Chaetalictus),P . (Chaetalictus),sec66-12-6
