id,description,parent
P . (Xanthopedia),P . (Xanthopedia),sec108-3-2
P . (Tropidopedia),P . (Tropidopedia),sec108-3-3
P . (Amphipedia),P . (Amphipedia),sec108-3-3
P . (Lophopedia),P . (Lophopedia),sec108-3-4
P . (Paratetrapedia s. str.),P . (Paratetrapedia s. str.),sec108-3-4
