id,description,parent
T . (Glazunovia),T . (Glazunovia),sec112-17-1
T . (Pectinapis),T . (Pectinapis),sec112-17-2
T . (Loxoptilus),T . (Loxoptilus),sec112-17-3
T . (T etraloniella s. str.),T . (T etraloniella s. str.),sec112-17-3
