id,description,parent
T . (Trigona s. str.),T . (Trigona s. str.),sec120-9-1
T . (Geotrigona),T . (Geotrigona),sec120-9-2
T . (T etragonisca),T . (T etragonisca),sec120-9-3
T . (Duckeola),T . (Duckeola),sec120-9-4
T . (Frieseomelitta),T . (Frieseomelitta),sec120-9-5
T . (Lepidotrigona),T . (Lepidotrigona),sec120-9-2
T . (Papuatrigona),T . (Papuatrigona),sec120-9-2
T . (Heterotrigona),T . (Heterotrigona),sec120-9-3
T . (Homotrigona),T . (Homotrigona),sec120-9-3
