id,description,parent
A. (Isosmia),A. (Isosmia),sec81-4-1
A. (Chilosima),A. (Chilosima),sec81-4-3
"A. (Cubitognatha, Arogochila)","A. (Cubitognatha, Arogochila)",sec81-4-4
A. (Ashmeadiella s. str.),A. (Ashmeadiella s. str.),sec81-4-4
A. (Ashmeadiella s. str.),A. (Ashmeadiella s. str.),sec81-4-5
A. (Cubitognatha),A. (Cubitognatha),sec81-4-6
