id,description,parent
E. (Stilbomalopsis),E. (Stilbomalopsis),sec106-3-1
E. (Diomalopsis),E. (Diomalopsis),sec106-3-2
E. (Phanomalopsis),E. (Phanomalopsis),sec106-3-3
E. (Exomalopsis s. str.),E. (Exomalopsis s. str.),sec106-3-3
