id,description,parent
P . (Brasilagapostemon),P . (Brasilagapostemon),sec66-13-1
P . (Neagapostemon),P . (Neagapostemon),sec66-13-2
P . (Pseudagapostemon s. str.),P . (Pseudagapostemon s. str.),sec66-13-2
