id,description,parent
T . (Eothrincostoma),T . (Eothrincostoma),sec66-14-1
T . (Diagonozus),T . (Diagonozus),sec66-14-2
T . (Thrinchostoma s. str.),T . (Thrinchostoma s. str.),sec66-14-2
