id,description,parent
H. (Spatulariella),H. (Spatulariella),sec47-5-2
H. (Hylaeana),H. (Hylaeana),sec47-5-3
H. (Hylaeopsis),H. (Hylaeopsis),sec47-5-3
H. (Gongyloprosopis),H. (Gongyloprosopis),sec47-5-5
H. (Prosopella),H. (Prosopella),sec47-5-5
H. (Metziella),H. (Metziella),sec47-5-7
H. (Cephalylaeus),H. (Cephalylaeus),sec47-5-7
H. (Paraprosopis)(in part),H. (Paraprosopis)(in part),sec47-5-9
H. (Paraprosopis)(in part),H. (Paraprosopis)(in part),sec47-5-1
H. (Prosopis),H. (Prosopis),sec47-5-1
