id,description,parent
Mellitidia,Mellitidia,sec63-2-2
Ptilonomia,Ptilonomia,sec63-2-2
Reepenia,Reepenia,sec63-2-3
Nomia (in part),Nomia (in part),sec63-2-4
Pseudapis,Pseudapis,sec63-2-5
Steganomus,Steganomus,sec63-2-6
Sphegocephala,Sphegocephala,sec63-2-8
Halictonomia,Halictonomia,sec63-2-8
Lipotriches (in part),Lipotriches (in part),sec63-2-1
Nomia (in part),Nomia (in part),sec63-2-1
Dieunomia,Dieunomia,sec63-2-1
