id,description,parent
sec59-1,Calliopsini,sec52-1-1
sec58-1,Perditini,sec52-1-2
sec57-1,Protomeliturgini,sec52-1-3
sec54-1,Panurgini,sec52-1-6
sec53-1,Protandrenini,sec52-1-6
