id,description,parent
H. (Proteriades),H. (Proteriades),sec81-10-2
H. (Acrosmia),H. (Acrosmia),sec81-10-3
H. (Penteriades),H. (Penteriades),sec81-10-4
H. (Hoplitina),H. (Hoplitina),sec81-10-4
H. (Cyrtosmia),H. (Cyrtosmia),sec81-10-5
H. (Formicapis),H. (Formicapis),sec81-10-7
H. (Hoplitis s. str.),H. (Hoplitis s. str.),sec81-10-9
H. (Monumetha),H. (Monumetha),sec81-10-1
H. (Alcidamea),H. (Alcidamea),sec81-10-1
