id,description,parent
P . (Protandrena s. str.),P . (Protandrena s. str.),sec53-6-1
P . (Metapsaenythia),P . (Metapsaenythia),sec53-6-2
P . (Austropanurgus),P . (Austropanurgus),sec53-6-3
P . (Parasarus),P . (Parasarus),sec53-6-4
,,sec53-6-5
P . (Metapsaenythia),P . (Metapsaenythia),sec53-6-3
P . (Heterosarus),P . (Heterosarus),sec53-6-4
P . (Austropanurgus),P . (Austropanurgus),sec53-6-5
P . (Parasarus),P . (Parasarus),sec53-6-5
