id,description,parent
G. (Gaesischiopsis),G. (Gaesischiopsis),sec112-10-2
G. (Gaesischiana),G. (Gaesischiana),sec112-10-3
G. (Gaesischia s. str.),G. (Gaesischia s. str.),sec112-10-3
G. (Prodasyhalonia),G. (Prodasyhalonia),sec112-10-4
G. (Dasyhalonia),G. (Dasyhalonia),sec112-10-5
G. (Pachyhalonia),G. (Pachyhalonia),sec112-10-5
