id,description,parent
P . (Protosmia s. str.),P . (Protosmia s. str.),sec81-19-2
P . (Dolichosmia),P . (Dolichosmia),sec81-19-2
P . (Chelostomopsis),P . (Chelostomopsis),sec81-19-3
P . (Nanosmia),P . (Nanosmia),sec81-19-3
