id,description,parent
Anthophora,Anthophora,sec113-1-2
Amegilla,Amegilla,sec113-1-2
Pachymelus,Pachymelus,sec113-1-3
Deltoptila,Deltoptila,sec113-1-4
Elaphropoda,Elaphropoda,sec113-1-5
Habrophorula,Habrophorula,sec113-1-6
Habropoda,Habropoda,sec113-1-6
