id,description,parent
Parammobatodes,Parammobatodes,sec100-1-2
Sphecodopsis,Sphecodopsis,sec100-1-3
Oreopasites,Oreopasites,sec100-1-3
Pasites,Pasites,sec100-1-4
Melanempis,Melanempis,sec100-1-5
Spinopasites,Spinopasites,sec100-1-6
Ammobates,Ammobates,sec100-1-6
