id,description,parent
S. (Anthedonia),S. (Anthedonia),sec112-15-1
S. (Idiomelissodes),S. (Idiomelissodes),sec112-15-2
Brachymelissodes,Brachymelissodes,sec112-15-3
S. (Svastra s. str.),S. (Svastra s. str.),sec112-15-4
S. (Epimelissodes),S. (Epimelissodes),sec112-15-4
