id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec101-1-1,"T otal length of marginal cell much greater than that of stigma, about as long as distance from its apex to wing tip (Fig. 101-1); second submarginal cell about two-thirds as long as ﬁrst; axillae and scutellum not spined, but with projecting convex lateral edges; middle ﬂagellar segments about as long as broad",Caenoprosopis,"T otal length of marginal cell as long as stigma, much less than distance from its apex to wing tip; second submarginal cell less than half as long as ﬁrst; axillae and posterior lateral angles of scutellum produced to posteriorly directed spines; middle ﬂagellar segments much broader than long",Caenoprosopina,Caenoprosopis,Caenoprosopina
