id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec117-3-1,Maxillary palpus six-segmented; scutellar spines as long as middorsal length of scutellum,A. (Acanthomelecta),"Maxillary palpus minute, oneto two-segmented; scutellar spines at most half as long as middorsal length of scutellum",A. (Afromelecta s. str.),A. (Acanthomelecta),A. (Afromelecta s. str.)
