id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec99-1-1,Scutellum widest at or in front of middle; outer margin of axilla rounded,N. (Neolarra s. str.),Scutellum widest behind middle; axilla produced to acute tooth,N. (Phileremulus),N. (Neolarra s. str.),N. (Phileremulus)
