id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec82-6-1,Pronotal lobe shorter anteroposteriorly than tegula; stigma about twice as long as prestigma,A. (Anthodioctes s. str.),Pronotal lobe as long anteroposteriorly as tegula; stigma about as long as prestigma,A. (Bothranthidium),A. (Anthodioctes s. str.),A. (Bothranthidium)
