id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec59-4-1,"Axilla acute, yellow; S1 of male without premarginal process",C. (Callonychium s. str.),"Axilla rounded, depressed, black; S1 of male with premarginal process",C. (Paranychium),C. (Callonychium s. str.),C. (Paranychium)
