id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec62-3-1,"Head elongate oval, longer than broad; antennal bases twice as far from ocelli as from anterior clypeal margin",C. (Conanthalictus. s. str.),Head broader than long; antennal bases scarcely 1.5 times as far from ocelli as from anterior clypeal margin,C. (Phaceliapis),C. (Conanthalictus. s. str.),C. (Phaceliapis)
