id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec66-6-1,"Head not or scarcely wider than thorax; genal area much narrower than eye, as seen from side; clypeal surface not concave or with small median concavity; inner hind tibial spur simple, ciliate",H. (Habralictus s. str.),"Head much broader than thorax; genal area wider than eye, strongly angulate posteriorly; middle half of clypeal surface broadly concave; inner hind tibial spur pectinate with four teeth",H. (Zikaniella),H. (Habralictus s. str.),H. (Zikaniella)
